label,flare,timestamp,NOAA,HARP,TOTUSJH,USFLUX,SAVNCPP,TOTUSJZ,ABSNJZH,TOTPOT,AREA_ACR,Cdec,Chis1d,Chis,Edec,Mhis,Xmax1d,Mdec,MEANPOT,R_VALUE,Mhis1d,MEANGAM,TOTFX,MEANJZH,MEANALP,MEANGBZ,TOTFZ,MEANSHR,MEANGBT,TOTFY,logEdec,TOTBSQ,EPSZ,SHRGT45,MEANGBH,MEANJZD,Xhis1d,Xdec,Xhis,EPSX,EPSY,Bhis,Bdec,Bhis1d
Negative,N,2017-09-01T02:58:42.70Z,12673,7115,-0.53711355893741,-0.508818476301092,-0.37731379957957395,-0.570668304110991,-0.17952722276057698,-0.17250140424020402,-0.61888484546277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5859387120024504,0.785738679592741,0.0,2.02308381571465,0.4981724899445621,1.4133031451633502,0.825755919273223,-1.108192354619,0.47427924538918304,2.12475581055158,-1.03946404548836,0.35214677354652896,0.0,-0.223644998059224,0.538532824266192,2.6754363765440297,-0.027513834287208997,0.410272005387026,0.0,0.0,0.0,-0.977935521342894,-0.6358471378923771,0.0,0.0,0.0
Negative,N,2017-09-01T03:58:42.70Z,12673,7115,-0.542279823580696,-0.512736938981729,-0.385636284624804,-0.5733120318306629,-0.195480556392034,-0.180127483834439,-0.6223797221736539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68055941413567,0.7601495055416991,0.0,1.9830983515225402,0.516005172448838,1.39563550430608,0.783400933559958,-1.0389168570726899,0.507774608937258,2.1213667742241,-0.9603502584382059,0.3779077926306661,0.0,-0.215355641449552,0.6250572660374879,2.64634112212864,0.035001649248541995,0.478929207243538,0.0,0.0,0.0,-0.9952704468401692,-0.66541036752424,0.0,0.0,0.0
Negative,N,2017-09-01T04:58:42.70Z,12673,7115,-0.5401239725560321,-0.517122073786145,-0.392683217205025,-0.577053685690964,-0.18404199933209808,-0.18510902690824,-0.6227220494278349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.866779497144209,0.75724164485408,0.0,1.9358054821700599,0.4941944300013,1.54805491318394,0.8304170194274829,-0.9300274834646779,0.56570891943233,2.01591932963474,-0.860828343463275,0.33541715207655,0.0,-0.222392877271147,0.7628783411446228,2.5601649236695,0.16433232378494594,0.492163382111879,0.0,0.0,0.0,-0.9686489541122107,-0.6083955675199321,0.0,0.0,0.0
Negative,N,2017-09-01T05:58:42.70Z,12673,7115,-0.5331887533716939,-0.520373378832312,-0.4157160549926379,-0.567306364036318,-0.181666687777678,-0.18337437825571692,-0.620931658935729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82977828309244,0.7444470578285591,0.0,2.0298164811433,0.441313667652079,1.53958425863141,0.8463176552605121,-0.987106590597908,0.517032707152436,2.11013453953873,-0.8625720759125429,0.291422418051493,0.0,-0.252898132251545,0.6287654563991151,2.69947694692963,0.22961998713359505,0.32477548602621303,0.0,0.0,0.0,-0.92469253588698,-0.573553189739521,0.0,0.0,0.0
Negative,N,2017-09-01T08:46:42.70Z,12673,7115,-0.543612023843856,-0.524455122784939,-0.392329619006965,-0.5692833599264,-0.18571538666830892,-0.18436647743675105,-0.617359725853115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7126522275630496,0.785738679592741,0.0,2.0611808493597,0.425024198056826,1.47859857797823,0.860574519163499,-1.05413795230821,0.558767626090703,2.15971129952932,-0.932644287299825,0.284797569990843,0.0,-0.271024826023236,0.731976754797732,2.69436062041167,0.162691645936497,0.041590152054568,0.0,0.0,0.0,-0.925930744851071,-0.584111486036615,0.0,0.0,0.0
Negative,N,2017-09-01T08:58:42.70Z,12673,7115,-0.540132946959002,-0.5249240257238029,-0.453984170947866,-0.561961474192253,-0.19238085904442292,-0.18476905480863798,-0.614141091883321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7276541346009506,0.766546799054459,0.0,2.05551555771852,0.4966292770355379,1.44941988817487,0.8435193690915629,-1.03312763708994,0.7363893330630341,2.1792708806193604,-0.911105962417191,0.353814949941574,0.0,-0.22024261077010396,1.17943172510072,2.68893608145287,0.22486767888291292,-0.473107928687673,0.0,0.0,0.0,-0.9692680585942572,-0.633735478632958,0.0,0.0,0.0
Negative,N,2017-09-01T09:58:42.60Z,12673,7115,-0.546108902181395,-0.53038887503017,-0.46191774139090397,-0.578287421871708,-0.221412444709553,-0.19199416573177397,-0.620108656018811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79804194568806,0.7758519532548391,0.0,2.10174105328352,0.450538651486022,1.34081881971164,0.7695018064633941,-1.04275465458934,0.664072792488969,2.18469333874333,-0.951373265458637,0.300152996971461,0.0,-0.25715111636294496,1.01318119055444,2.69263463074296,0.20020093605794692,-0.00544807833991,0.0,0.0,0.0,-0.950694924132892,-0.59255812307429,0.0,0.0,0.0
Negative,N,2017-09-01T10:58:42.60Z,12673,7115,-0.540860870755489,-0.5293473722318,-0.44022719643694197,-0.568583214515511,-0.18624323368040197,-0.19277056494898398,-0.619384034594582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6577474415029303,0.75724164485408,0.0,2.08113252861777,0.458597652233147,1.49463024959471,0.896750414584022,-1.0212564837545401,0.698434677544868,2.18382187225912,-0.952051383633353,0.322563989688499,0.0,-0.25937006459497897,1.10464988614124,2.8050088866736003,0.171687086553858,0.18838292103574802,0.0,0.0,0.0,-0.970506267558348,-0.6326796490032479,0.0,0.0,0.0
Negative,N,2017-09-01T11:58:42.60Z,12673,7115,-0.53660600659164,-0.528535643387357,-0.460468361554808,-0.566492171040722,-0.18130730257795494,-0.193203104373024,-0.622998506045312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71297878951419,0.74153919714094,0.0,2.03137648898652,0.4495098428800061,1.5453508090134098,0.908120036374217,-0.988830347109624,0.6880921606005991,2.1792708806193604,-0.9027425049290309,0.333058460042573,0.0,-0.265186878888955,1.07992861706373,2.8014336223598395,0.2287713606602589,-0.041449948401415,0.0,0.0,0.0,-0.9636961182558472,-0.658019560116275,0.0,0.0,0.0
Negative,N,2017-09-01T12:58:42.50Z,12673,7115,-0.545141660972364,-0.5307281748086761,-0.4161458252399679,-0.5756637115048879,-0.182941382157946,-0.19745738063281,-0.622824700222244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64749190053351,0.7677099433295071,0.0,2.0652040274817,0.447863749110381,1.5320342674763998,0.905613009182689,-1.05182876905667,0.685877716747269,2.19205238905444,-0.9252172787196059,0.33439163380090803,0.0,-0.267786218246481,1.0749843632482199,2.84883669576119,0.19080946975302893,0.24767752080341496,0.0,0.0,0.0,-0.9655534317019839,-0.664354537894531,0.0,0.0,0.0
Negative,N,2017-09-01T13:58:42.50Z,12673,7115,-0.5316311958783889,-0.528527799553665,-0.448386887680331,-0.563199470476296,-0.185176308868724,-0.193519113533823,-0.620312348599119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61392581906702,0.738631336453322,0.0,2.07587776535639,0.45660862226151705,1.48762190621698,0.8962147658899151,-1.03745329022312,0.7062232363608121,2.17636599233866,-0.9310297202171692,0.33046731719945005,0.0,-0.2644155302178189,1.1281350917648798,2.7687014611425202,0.17802349755476699,0.13592084643491,0.0,0.0,0.0,-0.9760782078967573,-0.652740411967727,0.0,0.0,0.0
Negative,N,2017-09-01T14:58:42.50Z,12673,7115,-0.540024256967472,-0.5291001835278409,-0.442434883395613,-0.565208904743307,-0.191830550457347,-0.190340119691587,-0.6230824410106789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62837680861483,0.671750540638096,0.0,2.1367180712421203,0.441622310233884,1.44158046690986,0.8692649409676311,-1.02405352262261,0.71946936046288,2.2671921659151804,-0.9299318146009621,0.32873760970786603,0.0,-0.264574026520107,1.16336290020033,2.8296658819408798,0.189395092297469,0.16708563884006306,0.0,0.0,0.0,-0.9469802972406178,-0.650628752708309,0.0,0.0,0.0
Negative,N,2017-09-01T15:58:42.40Z,12673,7115,-0.5379142751135461,-0.529224893287364,-0.429415705844627,-0.563644728260876,-0.160580884262676,-0.18489956065996396,-0.614155187982409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83589571078785,0.6886161326262831,0.0,2.07357880642953,0.39944115738722896,1.66895951779919,0.9643349320475121,-0.9569896372045341,0.69058024282482,2.18169162085328,-0.821949568112912,0.28896801097845504,0.0,-0.283720379836519,1.0953794102371701,2.73535287504353,0.34769221712374204,0.17297286877533,0.0,0.0,0.0,-0.8980710431590221,-0.6073397378902221,0.0,0.0,0.0
Negative,N,2017-09-01T16:58:42.40Z,12673,7115,-0.529387595135792,-0.52364641633513,-0.459555809026644,-0.562674245933402,-0.15556633764779002,-0.182603844093458,-0.611654974666832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67202891797686,0.754915356303985,0.0,2.0316228060143997,0.362301166710053,1.61883849217976,0.963425764040818,-0.9699015491885179,0.60837507028576,2.13957074078315,-0.850947192917418,0.27410483277014497,0.0,-0.30327354032880394,0.8654716078163021,2.7383117144756,0.20902665138064105,0.061794718918175985,0.0,0.0,0.0,-0.855971938379927,-0.6073397378902221,0.0,0.0,0.0
Negative,N,2017-09-01T17:58:42.40Z,12673,7115,-0.535604862082499,-0.5246907256428031,-0.497075738202321,-0.559221714505439,-0.176977834000041,-0.179379404453996,-0.609906281844122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5576026074328597,0.711879018127231,0.0,2.07669882211598,0.359386208993008,1.4459935869679799,0.913133612499511,-1.1247469218730202,0.619558417135253,2.2093848891292702,-0.9848593867529281,0.288386883955591,0.0,-0.304620758898253,0.8982272893440071,2.8760826755315296,0.162748221034719,-0.161838680523306,0.0,0.0,0.0,-0.852257311487654,-0.6347913082626669,0.0,0.0,0.0
Negative,N,2017-09-01T18:58:42.40Z,12673,7115,-0.54172839637596,-0.524691085451688,-0.4739987960795751,-0.5653212585520029,-0.16212511754273598,-0.18759715079176198,-0.6085704329654978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66355326428313,0.653140232237337,0.0,2.02053853975991,0.34532582471078904,1.60479424065191,0.9418013393050401,-1.00580772256464,0.5973258062380029,2.1096503914919498,-0.8610866741965,0.297602874859364,0.0,-0.30132403581065903,0.833333958015535,2.8016185498243398,0.26299929508481,-0.156683951367017,0.0,0.0,0.0,-0.815730147046968,-0.64746126381918,0.0,0.0,0.0
Negative,N,2017-09-01T19:58:42.40Z,12673,7115,-0.531156549676844,-0.525494826538885,-0.428493092857125,-0.5484646970423479,-0.153106795187185,-0.185370842961285,-0.6102241449300679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7367579838037503,0.654303376512385,0.0,2.0410649587497,0.34439989696537504,1.67300740462326,0.974123911932327,-0.9353613715386659,0.661267492449602,2.15196493078079,-0.7865582576610871,0.30879469764087397,0.0,-0.293747912561284,1.01688938091607,2.7399144191679703,0.367946102287361,0.088011665662609,0.0,0.0,0.0,-0.800871639477876,-0.656963730486565,0.0,0.0,0.0
Negative,N,2017-09-01T20:58:42.40Z,12673,7115,-0.528428331173846,-0.521945096003542,-0.4599305611369711,-0.558318264646744,-0.16138388556830702,-0.182396321691966,-0.610707243976787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6535544857638502,0.503094620756222,0.0,2.02127749084355,0.381231245060747,1.5790198002375502,0.932361009329157,-1.0524141957965,0.716803920035302,2.1520617603901497,-0.932741161324784,0.37275969088694105,0.0,-0.267918298498388,1.15841864638483,2.7970570056999,0.167613679481845,0.05728438814280301,0.0,0.0,0.0,-0.8330650725442429,-0.729815974936516,0.0,0.0,0.0
Negative,N,2017-09-01T21:58:42.40Z,12673,7115,-0.534284627689967,-0.522132700356154,-0.521643152346861,-0.558044591504683,-0.165629123240036,-0.18641277835210998,-0.6094462288006739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53452888667134,0.6438350780369579,0.0,2.0316228060143997,0.37063451641878203,1.5288408885961202,0.930400152502514,-1.05023510737603,0.679665112252573,2.1495441905468797,-0.928963074351369,0.377039520490622,0.0,-0.28273770276233195,1.06447782389028,2.78904348223803,0.18447305875212,-0.304562941952847,0.0,0.0,0.0,-0.836779699436516,-0.761490863827798,0.0,0.0,0.0
Negative,N,2017-09-01T22:58:42.40Z,12673,7115,-0.5305752077955399,-0.5239182879285971,-0.461021701789301,-0.5559526241520699,-0.18445753846927804,-0.186072236504313,-0.6129628583852911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50781811333948,0.5746279936716371,0.0,2.04418497443615,0.357157123679973,1.41803877305832,0.8926144414530921,-1.07931130212082,0.680090771940628,2.17346110405797,-0.922698554070663,0.356604359651322,0.0,-0.29692840502720097,1.07189420461354,2.9001848884053,0.217626066310446,-0.218946496766938,0.0,0.0,0.0,-0.8336841770262879,-0.748820908271285,0.0,0.0,0.0
Negative,N,2017-09-01T23:58:42.40Z,12673,7115,-0.5308504228199651,-0.524110353911382,-0.43447894639565604,-0.5571845125771661,-0.173468212908996,-0.18393259742872198,-0.6125258250218659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63552876462874,0.532173227632407,0.0,2.02193433625122,0.340401260849993,1.51433217065366,0.925675922323591,-1.02997283743643,0.6819961057823941,2.10500257024283,-0.8528846734166059,0.349706040050501,0.0,-0.30132403581065903,1.0793105853367901,2.8411930272283303,0.285912209864882,-0.212701570679272,0.0,0.0,0.0,-0.8052053708521949,-0.7435417601227379,0.0,0.0,0.0
Negative,N,2017-09-02T00:58:42.50Z,12673,7115,-0.534150011645411,-0.521736910582711,-0.493641109361183,-0.5541881201614879,-0.202786183655155,-0.186794911818165,-0.60878252266179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4743417740885603,0.5955645906224909,0.0,2.0718545872343896,0.33890262964723,1.31325404733117,0.8278975575341271,-1.06522853665718,0.679001285834298,2.1198175004744,-0.9036789538369722,0.35412944221277104,0.0,-0.302127083742253,1.0712761728866,2.83404249860082,0.204217768031737,-0.153721937505009,0.0,0.0,0.0,-0.803348057406058,-0.753044226790123,0.0,0.0,0.0
Negative,N,2017-09-02T02:58:42.50Z,12673,7115,-0.523335856066094,-0.515929307332542,-0.47451836191486296,-0.541379939949672,-0.192644782550469,-0.184995077269178,-0.603648367352034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3185667377157597,0.434469108528425,0.0,2.0164332559619598,0.3370370567083211,1.30285661518925,0.8551003808128249,-0.9353613715386659,0.667270307526614,2.12737021000421,-0.8430358142124019,0.368247410474114,0.0,-0.30047343898837897,1.03604836445114,2.76660561654481,0.21937989435534,-0.3667087251384679,0.0,0.0,0.0,-0.7965379081035571,-0.77627247864373,0.0,0.0,0.0
Negative,N,2017-09-02T03:58:42.60Z,12673,7115,-0.529233035973524,-0.512518319103235,-0.48076999422515104,-0.5469822324207879,-0.185339155287349,-0.18307137275960997,-0.592377662528436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3234103245177997,0.624061625361152,0.0,2.03827336576709,0.33694789329579905,1.33286224816402,0.8554715088366001,-0.9298973886336048,0.6746940151813691,2.10635818477382,-0.8411306250548679,0.3728348955604879,0.0,-0.288617915577224,1.05273522107846,2.6800595631566497,0.199804910370391,-0.275253669720073,0.0,0.0,0.0,-0.776726564678101,-0.7636025230872171,0.0,0.0,0.0
Negative,N,2017-09-02T04:58:42.60Z,12673,7115,-0.522750525561248,-0.5120665430672939,-0.466521539327924,-0.529658394038415,-0.162905657273385,-0.186817969862775,-0.595490383266322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3063817391113597,0.49727889938098496,0.0,1.9924583985818798,0.32397118741191805,1.45339059363628,0.9280858631893121,-0.8580199944658341,0.7202801408210779,2.11604114570949,-0.7709938309842809,0.3620327697237221,0.0,-0.28541629027100296,1.17943172510072,2.65756005497526,0.23804967676873198,-0.082100661276825,0.0,0.0,0.0,-0.7445331316117341,-0.7393184416039,0.0,0.0,0.0
Negative,N,2017-09-02T05:58:42.60Z,12673,7115,-0.513664441131674,-0.5135301016877091,-0.429323964036858,-0.533350363802408,-0.12293528459168301,-0.196176352087553,-0.5901041104718979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4613665454191898,0.5455493867954521,0.0,1.85041557917254,0.279530084994049,1.77495433703384,1.06114339009443,-0.673187763219027,0.6424330647286519,1.9147323878570601,-0.535848281066224,0.283881440331269,0.0,-0.317960864340842,0.968064874487981,2.49476224372304,0.503443462530006,0.083620906887441,0.0,0.0,0.0,-0.6993385044224111,-0.646405434189471,0.0,0.0,0.0
Negative,N,2017-09-02T10:58:42.50Z,12673,7115,-0.5299120991316171,-0.533571168732205,-0.377214542369144,-0.543104819846917,-0.17517529260768,-0.199370595072664,-0.598124525975264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.512913476913,-0.44196010271979397,0.0,2.07054089641904,0.26583321308595603,1.53192400838688,0.9874443471361508,-0.9090171682464059,0.7594053604813941,2.18459650913398,-0.7340848274747591,0.30787856798130103,0.0,-0.32869106400575104,1.33393965683517,2.7830641608857203,0.377111268199389,0.307538011452473,0.0,0.0,0.0,-0.6844799968533181,-0.7108110416017459,0.0,0.0,0.0
Negative,N,2017-09-02T11:58:42.50Z,12673,7115,-0.536684781906603,-0.533254464951673,-0.354334333127584,-0.536058608990117,-0.18552446328095604,-0.19952633741758202,-0.5896481638550749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2881540979912,-0.176181635871462,0.0,2.1258801220155097,0.27032910669424604,1.38950647716728,0.971401668747631,-1.0103935653599598,0.8152681271612691,2.20037973545911,-0.8748750770823841,0.340319129434121,0.0,-0.323777678634818,1.49957215965451,2.82183728594351,0.23748392578650798,0.613508939994161,0.0,0.0,0.0,-0.6869564147814999,-0.765714182346636,0.0,0.0,0.0
Negative,N,2017-09-02T15:58:42.30Z,12673,7115,-0.459264601792844,-0.49664448660243,-0.317042066757186,-0.446440714968015,-0.296445335939237,-0.164733826005933,-0.554272583383691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8977480389827202,0.3390912779745381,0.0,2.15822975834342,0.205095782348793,0.6618626417763779,0.520996681729702,-0.74942333422774,0.6819352972555288,2.16116374366967,-0.652484607117312,0.294375910685343,0.0,-0.3364890820783289,1.09785153714492,2.60867756185787,0.48675380855439904,0.570132464218332,0.0,0.0,0.0,-0.55446805562376,-0.697085256415523,0.0,0.0,0.0
Negative,N,2017-09-02T16:58:42.30Z,12673,7115,-0.4699052522480671,-0.48211849818464003,-0.225023895774282,-0.45922420711131395,-0.261203124791393,-0.164417649272135,-0.5449503862196999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6938387681474998,0.336764989424443,0.0,2.10453264626613,0.216738466406874,0.7556311062216691,0.5983845268108849,-0.7973632794780999,0.655769894883293,2.17142768226148,-0.6777687276317079,0.35040339247793706,0.0,-0.31632835242727303,1.0076189050120001,2.6411015106343503,0.483925053643279,0.877159122984288,0.0,0.0,0.0,-0.5563253690698959,-0.770993330495183,0.0,0.0,0.0
Negative,N,2017-09-02T17:58:42.30Z,12673,7115,-0.449339909263482,-0.480808937766984,-0.311668404146089,-0.457568977336682,-0.329261696988951,-0.17087212548921302,-0.536631512799475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6230620741262,-0.03602275072825,0.0,2.19649100334039,0.22702312310501396,0.494197157294883,0.39656931615062796,-0.719338904542135,0.658821469456462,2.1583556849983303,-0.64967526039349,0.4113465252051111,0.0,-0.306982353802347,1.01379922228138,2.64819039677369,0.5005581325206641,0.523272041238607,0.0,0.0,0.0,-0.568088354228761,-0.8681296564284499,0.0,0.0,0.0
Negative,N,2017-09-02T18:58:42.20Z,12673,7115,-0.427227977500333,-0.471091291364085,-0.39486849269401,-0.434801496836178,-0.36317867521281705,-0.167762205237008,-0.52795086747111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87003763708287,0.5339179440449779,0.0,2.05214922500419,0.21258893836260997,0.389474452305591,0.281217369874575,-0.439049590995596,0.6016183814969399,1.94920372878802,-0.28523517849632,0.41206438799806105,0.0,-0.29651103143117497,0.8463126242812289,2.48933770476423,0.8453267810879642,0.098233562721075,0.0,0.0,0.0,-0.52537014496762,-0.84912472309368,0.0,0.0,0.0
Negative,N,2017-09-02T19:58:42.20Z,12673,7115,-0.401624005825819,-0.459586834038535,-0.322954981965518,-0.38275673870824106,-0.35869759100377,-0.14975655356439901,-0.517011784565937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7679758095744198,0.5565992574084029,0.0,2.0665177182970402,0.211855054890318,0.37859188016977796,0.286116164136846,-0.447473231307565,0.6647112820210501,2.01311127096339,-0.320852528339717,0.446918335792893,0.0,-0.26981497091576995,1.01874347609688,2.42923627880024,0.899355999890355,0.425630066201575,0.0,0.0,0.0,-0.497510443275572,-0.859683019390775,0.0,0.0,0.0
Negative,C1.1,2017-09-02T20:58:42.30Z,12673,7115,-0.3836871657556721,-0.444029921203592,-0.17816356367875402,-0.36095168226752505,-0.40510320491801294,-0.14200931869216102,-0.4939033557134821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4777619485831202,0.5356626604575491,0.0,2.10297263842291,0.23082971494727306,0.18800628745391496,0.16251092365167302,-0.4982427391337601,0.6797411229111551,1.99665023737277,-0.45034080836874896,0.513330899323492,0.0,-0.25584088026402896,1.0539712845323401,2.40981889502725,0.6778644903496629,-0.117644785994463,0.0,0.0,0.0,-0.521655518075347,-0.9452052193972379,0.0,0.0,0.0
Negative,C1.1,2017-09-02T21:58:42.30Z,12673,7115,-0.35911026464332396,-0.4332186716757829,0.09454988868903096,-0.3360542014439889,-0.340666561686413,-0.143383752426849,-0.47642889812492895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38592076229359,0.611267038335631,0.0,2.02382276679828,0.22235233203370106,-0.267048135627824,-0.20359635013108496,-0.464483130470346,0.637217213336816,1.9404890639459198,-0.404519394562964,0.518362775662644,0.0,-0.271172755905372,0.9445796688643441,2.36605272842783,0.7687806731930579,0.171577966172411,0.0,0.0,0.0,-0.519798204629211,-0.9853267453261959,0.0,0.0,0.0
Negative,C1.1,2017-09-02T22:58:42.30Z,12673,7115,-0.329322226872838,-0.42196118716886,-0.117843025651841,-0.318161613607906,-0.273450298550706,-0.13927921939863,-0.476192118867595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28484086419396,0.76829151546703,0.0,2.08704413728683,0.21614175741538505,-0.454157810546508,-0.35907268791565394,-0.510048845053625,0.595111869122398,1.9401017455085001,-0.403260032238492,0.5086887199290839,0.0,-0.26743752638144697,0.8308618311077841,2.35717621013161,0.74852678802944,-0.248874317350296,0.0,0.0,0.0,-0.503701488096027,-0.96104266384288,0.0,0.0,0.0
Negative,C1.1,2017-09-02T23:58:42.30Z,12673,7115,-0.30912184294238204,-0.41253138787391996,-0.126088410450659,-0.30424267561901897,-0.252527341454328,-0.13434587031923198,-0.46279085315880997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28985795261278,0.519378640606886,0.0,2.0611808493597,0.19722196715075105,-0.5107317493802009,-0.39302181519353097,-0.48708710736926003,0.5661695440233311,1.8453055579483602,-0.337062781849586,0.492068487075174,0.0,-0.260004049804132,0.7548439286944308,2.28690377361986,0.8837978478791949,0.176960475306115,0.0,0.0,0.0,-0.459745069870795,-0.917753649024793,0.0,0.0,0.0
Negative,C1.1,2017-09-03T00:58:42.40Z,12673,7115,-0.286823443028627,-0.401273471596336,0.007497422702713,-0.272539294825992,-0.230599228877474,-0.126217239302133,-0.451922864409786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3041364376795301,0.6351114959741031,0.0,1.96996144336907,0.19821305277454604,-0.565990848571345,-0.4331395110933711,-0.35975679145667,0.567317304967906,1.80473395162794,-0.255656309542057,0.516099798667727,0.0,-0.250726732910197,0.760406214236872,2.2108369432202997,0.915989078767741,-0.728203354256663,0.0,0.0,0.0,-0.454173129532386,-0.939926071248691,0.0,0.0,0.0
Negative,C1.1,2017-09-03T01:58:42.40Z,12673,7115,-0.266438585259335,-0.3957546509572271,0.062078558503024996,-0.254699829964784,-0.21721774558153492,-0.111697038971638,-0.434055557028899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32610059565897,0.66302695857524,0.0,1.9924583985818798,0.196148576838474,-0.5856996608233871,-0.46287805702935203,-0.355853946524484,0.5881933789783449,1.845111898729649,-0.24642098582926397,0.529445209828086,0.0,-0.24818022565343398,0.8147930062073999,2.22809683990739,0.923570141929542,-0.381808556221678,0.0,0.0,0.0,-0.44798208471193,-0.956819345324042,0.0,0.0,0.0
Negative,C1.1,2017-09-03T02:58:42.40Z,12673,7115,-0.2750420462402801,-0.386798576040209,0.042841073913306,-0.231660062138954,-0.137911539711394,-0.101424479010183,-0.4172542079142311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24568508911645,0.774688808979791,0.0,2.0270248881606903,0.17785293046149,-0.7622616755906808,-0.639793733795575,-0.43114633000791797,0.599084186139846,1.9659552512067198,-0.33079826156888,0.542141126080538,0.0,-0.242035852334729,0.84322246564654,2.3238276240326097,0.846797733641747,0.2911074033246789,0.0,0.0,0.0,-0.408978502343063,-0.9652659823617172,0.0,0.0,0.0
Negative,C1.1,2017-09-03T03:58:42.40Z,12673,7115,-0.26157545600527105,-0.364444585521491,0.080266431777025,-0.20067812727331105,-0.100569171302667,-0.086012790327025,-0.398651384575016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10314428741854,0.908450400610243,0.0,2.04278917794485,0.18354567141477893,-0.775178527928173,-0.6987624376658979,-0.4166082326355221,0.611539191307402,1.9168626392629096,-0.405068347371067,0.576338742178959,0.0,-0.223037428900453,0.8753601154473071,2.2522606952693303,0.7278768771782629,-0.347384245660185,0.0,0.0,0.0,-0.406502084414881,-0.982159256437068,0.0,0.0,0.0
Negative,C1.1,2017-09-03T04:58:42.50Z,12673,7115,-0.225530265052654,-0.35174009360286196,-0.022233480278297,-0.169736945685012,-0.15092240702011805,-0.07737976458407697,-0.381295141401012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1288556814663402,0.6839635555260929,0.0,2.05305238743974,0.184300131059191,-0.645468356775977,-0.550357619159073,-0.31721578169583503,0.621673540394703,1.90001428723486,-0.26389060166360395,0.608710935746736,0.0,-0.19247934181929202,0.8988453210709441,2.16435850714147,0.8882107055405429,-0.5780225870569561,0.0,0.0,0.0,-0.388548054435561,-0.974768449029102,0.0,0.0,0.0
Negative,M1.2,2017-09-03T05:58:42.50Z,12673,7115,-0.128906856894038,-0.32096513594082,-0.10473508550649001,-0.071368594180265,-0.083767913215613,-0.057803886885190996,-0.360866317151302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1011540045041102,0.8485484704453009,0.0,2.00633425781898,0.161618330658559,-0.75862036915922,-0.624779309596636,-0.15163758544781694,0.5248314007228579,1.8398830998243896,-0.05599894410078501,0.569946344927455,0.0,-0.17921848452784805,0.680062089734954,2.1284209365394102,1.0108655184867,-0.567467491016542,0.0,0.0,0.0,-0.3433534272462381,-0.896637056430604,0.0,0.0,0.0
