label,flare,timestamp,NOAA,HARP,TOTUSJH,USFLUX,SAVNCPP,TOTUSJZ,ABSNJZH,TOTPOT,AREA_ACR,Cdec,Chis1d,Chis,Edec,Mhis,Xmax1d,Mdec,MEANPOT,R_VALUE,Mhis1d,MEANGAM,TOTFX,MEANJZH,MEANALP,MEANGBT,TOTFZ,MEANSHR,MEANGBZ,TOTFY,logEdec,TOTBSQ,EPSZ,SHRGT45,MEANGBH,MEANJZD,Xhis1d,Xdec,Xhis,EPSX,EPSY,Bhis,Bdec,Bhis1d
Negative,N,2014-12-31T23:58:09.10Z,12252,5004,-0.241603420772617,-0.267537258538446,-0.12500885729167402,-0.223579826691012,0.086625594603093,-0.13740575327404905,-0.234005442945393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684373206904334,0.650813943687242,0.0,0.7669490792154839,0.4086661412211721,1.26800785170723,1.2290855164610601,-0.27652862327779,0.333928098007788,0.9180652187493172,-0.290208045110901,0.3129719754169911,0.0,-0.271753909013762,0.12136140858316001,1.03247913939695,-0.05161482612995099,0.665349614832051,0.0,0.0,0.0,-0.894356416266749,-0.6326796490032479,0.0,0.0,0.0
Negative,N,2015-01-01T00:58:09.20Z,12252,5004,-0.271277782772145,-0.28397210505266196,-0.237152587935591,-0.249104004638435,0.14673838465052302,-0.151221476718342,-0.246968344321547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6941668247474391,0.5205417848819329,0.0,0.765717494076097,0.3980351189590071,1.46645078279015,1.40208904472925,-0.295002089290139,0.34367773181512395,0.8696504140710041,-0.297182974907976,0.287081057351273,0.0,-0.284998916674977,0.125687630671725,1.03599276122253,-0.032209567439668,0.41575466777834297,0.0,0.0,0.0,-0.897451938676977,-0.605228078630803,0.0,0.0,0.0
Negative,N,2015-01-01T01:58:09.20Z,12252,5004,-0.260849526520555,-0.287341427413092,-0.31850816911274604,-0.24227367323315602,0.10378623788987,-0.157563779570144,-0.241987146822762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6709338115532629,0.137867318391337,0.0,0.7511026837553672,0.389393126668473,1.37220958249853,1.32246056203031,-0.304921820159447,0.345770558614724,0.8302407630628579,-0.289626800961145,0.306463352760914,0.0,-0.290525154414758,0.12197944031009801,0.9858157758536179,-0.015519913464061001,0.203552788634308,0.0,0.0,0.0,-0.8900226848924309,-0.64746126381918,0.0,0.0,0.0
Negative,N,2015-01-01T02:58:09.20Z,12252,5004,-0.28654025075711703,-0.292245766438487,-0.28123147250084696,-0.265810897940617,0.03771551507828,-0.15773034713077302,-0.24286909407186105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6660944625780749,-0.07266179539224299,0.0,0.8372315378365242,0.372383491049009,1.2115028248044901,1.18078817804755,-0.36944885637159997,0.356584341642197,0.9225193807797221,-0.35023764924406103,0.32622167153828996,0.0,-0.293864143182962,0.146700709387611,1.0930120627781201,-0.08522043447405599,0.301451557289884,0.0,0.0,0.0,-0.860305669754246,-0.6886386193778481,0.0,0.0,0.0
Negative,N,2015-01-01T03:58:09.20Z,12252,5004,-0.289341261639763,-0.293522656209391,-0.32091639156669705,-0.25615699059927804,0.09421760694724304,-0.148145841901656,-0.237619085213824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709237783434553,0.402482640964622,0.0,0.8635053541434541,0.35743147264157704,1.3403088714226101,1.30917790918973,-0.354618045629291,0.374451913785995,0.9554414479609741,-0.348687664844711,0.311939620352844,0.0,-0.291101024313072,0.202323564812015,1.10762133247399,-0.033510794698784,0.19301022215771002,0.0,0.0,0.0,-0.8237785053135601,-0.658019560116275,0.0,0.0,0.0
Negative,N,2015-01-01T04:58:09.20Z,12252,5004,-0.27991215558554305,-0.293994869389996,-0.30569216193924703,-0.24047431851799397,0.07774204169743801,-0.15528813824887305,-0.24272153417185002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653035474507494,0.590912013522301,0.0,0.9133434994506641,0.3546879830255349,1.28946151405096,1.26210586716398,-0.36014707594988793,0.37367153769122996,1.01644410185565,-0.391505983876755,0.294567340763463,0.0,-0.289214918315843,0.202941596538953,1.19749608022322,-0.08001552543759599,0.22747659625487104,0.0,0.0,0.0,-0.8144919380828771,-0.624233011965573,0.0,0.0,0.0
Negative,N,2015-01-01T05:58:09.30Z,12252,5004,-0.25476986708606103,-0.310325083480469,-0.310525823407027,-0.231333009389289,0.10629631889418499,-0.15782720432397598,-0.225042581143937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7994653548311609,0.16636435312999898,0.0,0.91170138593148,0.358494574867794,1.47166741596315,1.3525917575893798,-0.226312018483654,0.414813573492563,1.03542270528955,-0.285138304471361,0.277810372139466,0.0,-0.28664199500869797,0.322221719837953,1.18868120441517,0.075226544084667,0.155593031715705,0.0,0.0,0.0,-0.8182065649751501,-0.591502293444581,0.0,0.0,0.0
Negative,N,2015-01-01T06:58:09.30Z,12252,5004,-0.24596597777211104,-0.32054099322724394,-0.447590614300493,-0.238160415181459,0.06543309860692201,-0.16395176282136906,-0.22957572570977106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9018455179209848,0.411787795165001,0.0,0.920322481907192,0.352184548750896,1.4604223670705399,1.26287873170834,-0.062197389085206,0.4202255323835379,1.00085453474923,-0.094264183959738,0.290082407504654,0.0,-0.289341715357673,0.333964322649772,1.17092816782273,0.2818388027928689,-0.123437836068819,0.0,0.0,0.0,-0.8095391022265129,-0.6168422045576071,0.0,0.0,0.0
Negative,N,2015-01-01T07:58:09.30Z,12252,5004,-0.2423443075956169,-0.314403229344247,-0.5046890357188549,-0.22991978427797696,0.026327496562054,-0.16867872899566502,-0.217030700953604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7678696135645259,0.661282242162669,0.0,0.980505942385256,0.34518865022998696,1.2867849746528102,1.1717543671698702,-0.07865438521592599,0.376980535028127,1.00375942302993,-0.051445864927694,0.312739524607845,0.0,-0.300843263693719,0.193671120634885,1.19459888327932,0.33315241688058506,-0.285582172137122,0.0,0.0,0.0,-0.8151110425649231,-0.674912834191625,0.0,0.0,0.0
Negative,N,2015-01-01T08:58:09.30Z,12252,5004,-0.248948471025936,-0.309046826435803,-0.484436178311193,-0.23846421700588896,-0.009571715654034,-0.17073592215593394,-0.22107914239981896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6735812069128929,0.5891672971097299,0.0,0.9336236014125759,0.328028122681641,1.14469408598593,1.10765060970255,-0.137359677737566,0.366141415114461,0.9330738081995942,-0.1093765318534,0.34419558851604903,0.0,-0.31664534503185,0.134340074848854,1.08690945644947,0.26158491762925,-0.23321252908596402,0.0,0.0,0.0,-0.8052053708521949,-0.759379204568379,0.0,0.0,0.0
Negative,N,2015-01-01T09:58:09.30Z,12252,5004,-0.240074780799995,-0.301037264771529,-0.458479534499496,-0.21628242371919887,-0.081010754886488,-0.16804027587092002,-0.20480429443154802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56768813465095,0.5565992574084029,0.0,0.9738553826325641,0.308535628959658,0.907180846530918,0.9456580099026141,-0.239776833499698,0.3768538505971579,0.9563129144451841,-0.22084624323998892,0.33399510006766,0.0,-0.32443807989435197,0.15288102665698902,1.08364240457655,0.13706312644175,-0.17520618493617598,0.0,0.0,0.0,-0.77548835571401,-0.7541000564198319,0.0,0.0,0.0
Negative,N,2015-01-01T10:58:09.20Z,12252,5004,-0.24271225811740305,-0.30205257348307596,-0.365794723347177,-0.203712552659407,-0.10987949413299301,-0.170818535644254,-0.20651381332622604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56011264523628,0.5955645906224909,0.0,0.937893096562452,0.291738613785438,0.8430968854621641,0.864308755773848,-0.19128398521727905,0.356523533115332,0.940917006557481,-0.171117577094176,0.310189402495748,0.0,-0.32897635734986996,0.08118934633220097,1.07094405201391,0.168009705169402,0.06743524965093,0.0,0.0,0.0,-0.7445331316117341,-0.7160901897502929,0.0,0.0,0.0
Negative,N,2015-01-01T11:58:09.20Z,12252,5004,-0.2344966907759561,-0.308100169259505,-0.132801970547946,-0.18212460750731,-0.09057938582911501,-0.17344279583185598,-0.221501387033704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5642400393011939,0.329786123774159,0.0,0.944625761991104,0.27783598015614197,0.8971693212023281,0.916493373281748,-0.17355856448359802,0.36855855405734,0.9599924396007359,-0.144800133646879,0.274754327678052,0.0,-0.33432296594705796,0.108382742317465,1.08068356514448,0.185717710913013,0.686487113869237,0.0,0.0,0.0,-0.72162626577605,-0.6548520712271461,0.0,0.0,0.0
Negative,N,2015-01-01T12:58:09.20Z,12252,5004,-0.264496125594189,-0.324127784077736,-0.41841856085313595,-0.203481583203429,-0.066141192247945,-0.173547193809997,-0.221461724480387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6635183624230451,0.28326035277226297,0.0,0.974019593984482,0.26977012068497697,1.00656149863287,0.9930433107628621,-0.22234412613593105,0.384348501533256,1.05749985622286,-0.181483097764829,0.25799052226555197,0.0,-0.336737392951914,0.15349905838392702,1.2185161686885801,0.2259426057491389,-0.048567385859074004,0.0,0.0,0.0,-0.706767758206957,-0.625288841595282,0.0,0.0,0.0
Negative,N,2015-01-01T13:58:09.20Z,12252,5004,-0.257863044643188,-0.32941690272469504,-0.31482741831995503,-0.20287798302513896,-0.06677573174120599,-0.177574341627452,-0.220712023582011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631702503444306,0.27162891002178896,0.0,1.00218184083847,0.25621385261970697,1.0005537564925502,1.01061163141406,-0.2536969804244969,0.395841313110719,1.07802773340646,-0.24596890704611998,0.262988214662182,0.0,-0.34305082899306,0.17822032746144,1.2705424287025402,0.172818588518306,0.23741351858282198,0.0,0.0,0.0,-0.6844799968533181,-0.6453496045597621,0.0,0.0,0.0
Negative,N,2015-01-01T14:58:09.10Z,12252,5004,-0.28065503672031394,-0.332445198223971,-0.252554672112045,-0.22062567602250505,-0.10132163406458697,-0.18407332523296396,-0.22118749053213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621039881813661,0.369333029125771,0.0,0.956202662301345,0.25101493979730605,0.9270150784972908,0.9293212029900972,-0.219579610975633,0.3873382541041121,1.031743180134,-0.19223611453532,0.280873253389385,0.0,-0.34738834446567995,0.142374487299046,1.19379753093313,0.19233699740503402,0.4221237447765779,0.0,0.0,0.0,-0.6789080565149089,-0.6886386193778481,0.0,0.0,0.0
Negative,N,2015-01-01T15:58:09.10Z,12252,5004,-0.30311597304342197,-0.345100036516477,-0.20175444257025196,-0.262260486789866,-0.048974933567422003,-0.195612301374196,-0.22659931826436105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6068434111605949,0.349559576449965,0.0,0.957926881496486,0.236519026538541,1.08984018894877,1.0988329713335698,-0.31877691966871,0.392182666744348,1.06466524731525,-0.28287791055564193,0.3079879565973689,0.0,-0.35706718532541104,0.139284328664357,1.21000950532137,0.147359794318226,0.594080019733105,0.0,0.0,0.0,-0.6590967130894521,-0.7646583527169258,0.0,0.0,0.0
Negative,N,2015-01-01T16:58:09.10Z,12252,5004,-0.32442818578632,-0.365072164178617,-0.21091964079422693,-0.29227281187931203,-0.112327805806107,-0.20524339189693,-0.24705570624471104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639435291020175,0.254763318033601,0.0,1.0167966511592,0.240671983944825,0.9701622167044528,0.986253007049524,-0.3193623464085381,0.4177323827820779,1.0838375099678599,-0.28681745423732297,0.327383925584018,0.0,-0.36266738800626,0.21468419935077104,1.32028791665428,0.15743016180181302,0.6170716652695589,0.0,0.0,0.0,-0.6789080565149089,-0.8174498342023979,0.0,0.0,0.0
Negative,N,2015-01-01T17:58:09.10Z,12252,5004,-0.33317523721479103,-0.380092673927879,-0.41313722391575297,-0.329031960084065,-0.028293438402107997,-0.211340468422549,-0.262238787647698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757017785429365,0.275699914984454,0.0,1.01564717169578,0.2478702148249169,1.30093810703157,1.2358370812956299,-0.26335652163166,0.4276897790562029,1.04481517739714,-0.22068478653172305,0.35989285492188106,0.0,-0.35864158192814,0.255474293328668,1.2887886052003301,0.256549733887456,0.032265638174667,0.0,0.0,0.0,-0.6900519371917281,-0.877632123095835,0.0,0.0,0.0
Negative,N,2015-01-01T18:58:09.10Z,12252,5004,-0.3401383767639249,-0.3908720443884821,-0.299109747115468,-0.330896294206175,0.080195968764297,-0.21522504513277801,-0.254360611457922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.840569283838567,0.126235875640863,0.0,1.0578494891387802,0.24545937332481998,1.71552606602015,1.53596917498604,-0.207220602023708,0.447574167341021,1.1122085855093502,-0.16704886804588198,0.348995014046055,0.0,-0.349850320361223,0.335818417830585,1.34198607248949,0.35176562419575497,-0.20605682246385199,0.0,0.0,0.0,-0.669621489284226,-0.8353989379074579,0.0,0.0,0.0
Negative,N,2015-01-01T19:58:09.10Z,12252,5004,-0.33330686179169,-0.402697163392298,-0.288862600385046,-0.341739745572349,0.04895753335711701,-0.208225386921987,-0.26030474132223896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0708433219078,0.336764989424443,0.0,1.0069439700441,0.23939626127336602,1.7528997626522198,1.4678365741266102,-0.155312764425625,0.502676827435085,1.05217422770824,-0.132916919918529,0.32784882720231,0.0,-0.342094567969255,0.523700062819684,1.3224454037401698,0.37733756859227896,0.09924200528921401,0.0,0.0,0.0,-0.642999996556269,-0.775216649014021,0.0,0.0,0.0
Negative,N,2015-01-01T20:58:09.10Z,12252,5004,-0.32500553904408197,-0.38853760434294,-0.240068174923698,-0.31293282441038,-0.019022423328002,-0.20116985987345604,-0.263323022473764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8836066590238739,0.1320515970161,0.0,1.04939260451499,0.224564270536635,1.36508408883818,1.26102500462051,-0.242769014614375,0.5098877052458121,1.0985556105900698,-0.26766868863702,0.34739520553605296,0.0,-0.343468202589085,0.545949204989446,1.3599856790345999,0.228035884383367,0.636246081367254,0.0,0.0,0.0,-0.609568354525811,-0.818505663832107,0.0,0.0,0.0
Negative,N,2015-01-01T21:58:09.10Z,12252,5004,-0.340431540594292,-0.3861181774387729,-0.131821824308607,-0.32643109003011306,-0.049266934042197,-0.206153313279441,-0.25669616956937696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77185666077563,0.097738840902202,0.0,1.0849443622053,0.21657385702991105,1.226000516838,1.1839824616439198,-0.370587186143488,0.4846217623334521,1.12896010792805,-0.3627021071221671,0.3784957564420341,0.0,-0.351461699434486,0.455716572856524,1.37379359638428,0.14866102157734098,0.953768351965342,0.0,0.0,0.0,-0.6015199962592189,-0.900860374949442,0.0,0.0,0.0
Negative,N,2015-01-01T22:58:09.10Z,12252,5004,-0.35434585382193395,-0.3939452440366,-0.060012301601781,-0.35526967967082396,-0.106117180323392,-0.20984953793922,-0.265126980954803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804054921306316,0.007595159586028,0.0,1.07927907056412,0.20853886181692705,1.08785139062152,1.05444491187151,-0.37614874017185396,0.4916299450546301,1.12179471683566,-0.353563657434333,0.4093365093848521,0.0,-0.359021973053632,0.47054933430303103,1.4378401415910398,0.142550910969322,1.23679721208189,0.0,0.0,0.0,-0.592852533510582,-0.9842709156964872,0.0,0.0,0.0
Negative,N,2015-01-01T23:58:09.10Z,12252,5004,-0.369410884941557,-0.401648896186891,-0.15714678505290394,-0.359250515234427,-0.09122515610986698,-0.215414972369415,-0.271624196800386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810223202923894,0.217542701232084,0.0,1.10579920389893,0.200160930401937,1.15801751871603,1.12653270442761,-0.41403885972183296,0.502671760057846,1.12896010792805,-0.3850477155461301,0.41000651465827204,0.0,-0.36660866272315895,0.49959682546910905,1.3993135864859199,0.112452958715006,0.9373090423948532,0.0,0.0,0.0,-0.582327757315808,-1.0064433379203799,0.0,0.0,0.0
Negative,N,2015-01-02T00:58:09.10Z,12252,5004,-0.36566656459113395,-0.4019034969538801,-0.187627431789315,-0.362954906022497,-0.037525145719995004,-0.215886824418932,-0.288972483772803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851367765212244,0.211726979856847,0.0,1.1163087304216999,0.197434587595994,1.35370121608366,1.26909034352893,-0.35826070089933204,0.492167087041937,1.15200555495492,-0.31064846437733,0.406041177325788,0.0,-0.364928601918905,0.46560508048752897,1.38803301115114,0.197032730557493,0.8587751725081428,0.0,0.0,0.0,-0.573041190085125,-0.992717552734162,0.0,0.0,0.0
Negative,N,2015-01-02T01:58:09.20Z,12252,5004,-0.36291541150276796,-0.4069788171614029,-0.27173347068896103,-0.362592078670428,-0.047284700049975,-0.21540421418290398,-0.287888150234558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909487316861611,0.32745983522406397,0.0,1.1276393137040701,0.18502029708340198,1.35672369337518,1.24035661715216,-0.282447938091606,0.487251731120359,1.11501664418069,-0.262340617264254,0.407647822624294,0.0,-0.361769242293294,0.452008382494897,1.37422509380146,0.32025329448587797,0.585852591963356,0.0,0.0,0.0,-0.5377522346085309,-0.9874384045856148,0.0,0.0,0.0
Negative,N,2015-01-02T02:58:09.20Z,12252,5004,-0.36506328528034704,-0.4061418297332369,-0.20637297189415998,-0.36815023031217897,-0.065276421611112,-0.21202121697214604,-0.29020894593971996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925257516978458,0.11634914930296,0.0,1.16360159977418,0.172900931704534,1.29235030219643,1.18564345085342,-0.3356242002926489,0.49322110150759496,1.15278019182978,-0.290498667185779,0.4353368160666379,0.0,-0.36223416478000603,0.47178539775690703,1.49146910629738,0.293436697928461,0.818274585453008,0.0,0.0,0.0,-0.5074161149883,-1.04867652310876,0.0,0.0,0.0
Negative,N,2015-01-02T03:58:09.20Z,12252,5004,-0.374136406683409,-0.406944491393779,-0.17372498483287901,-0.37395757233365795,-0.08065698508051,-0.20762772106510602,-0.29211844254638897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9405750174744859,0.10529927869000999,0.0,1.16146685219924,0.166515459623195,1.23265603112927,1.15407748200656,-0.342551750047281,0.505798331814149,1.17563197963794,-0.315104669525461,0.419906184412473,0.0,-0.365441073296303,0.5113394282809279,1.5248793348845402,0.230016012821152,0.9257527884164258,0.0,0.0,0.0,-0.4950340253473901,-1.02439244162544,0.0,0.0,0.0
Negative,N,2015-01-02T04:58:09.20Z,12252,5004,-0.37012983433507396,-0.406140390497697,-0.117967434010614,-0.3637736157541209,-0.05943641211561099,-0.209400743934314,-0.286119988079844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879914514704525,0.305360093998164,0.0,1.20752813641233,0.158977721903118,1.27310733459762,1.20757587358831,-0.4115345342236789,0.49959586207393,1.1785368679186399,-0.391344527168489,0.400298274982191,0.0,-0.365552020707905,0.490326349565042,1.5124275522745705,0.16512437516006,1.09183319746068,0.0,0.0,0.0,-0.476460890886024,-0.982159256437068,0.0,0.0,0.0
Negative,N,2015-01-02T05:58:09.30Z,12252,5004,-0.3549451445091789,-0.402503442288642,-0.0023992547522699997,-0.34616912381946197,-0.087502150056486,-0.209818905595072,-0.292541942470143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854839791819488,0.04714206493764,0.0,1.19168174095221,0.14710869995171302,1.17228917961602,1.09262040299745,-0.387271848228586,0.49727500329858704,1.2021632926016599,-0.403744402363289,0.38329518197204,0.0,-0.36050655508506396,0.487854222657291,1.50872900298448,0.17649596990276198,1.4773435246051698,0.0,0.0,0.0,-0.44117193540942995,-0.9325352638407248,0.0,0.0,0.0
Negative,N,2015-01-02T06:58:09.30Z,12252,5004,-0.3632474644126721,-0.423838238159857,-0.216728957224857,-0.367259663416473,-0.058184179310326,-0.213162556665753,-0.281821061190312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13751256457875,0.15008033327933498,0.0,1.16934899709132,0.154238343591404,1.44839172216508,1.2102168129533701,-0.29031867537151596,0.5165665084464721,1.1847339629174598,-0.281715422256129,0.361813992491585,0.0,-0.35858874982737804,0.5546016491665761,1.56408395735952,0.374339088386492,0.903191019310301,0.0,0.0,0.0,-0.456649547460568,-0.881855441614673,0.0,0.0,0.0
Negative,N,2015-01-02T07:58:09.30Z,12252,5004,-0.37500991523919297,-0.430634812111194,-0.250382541092254,-0.380154226204824,-0.019140346596660997,-0.208612983267797,-0.27090085698927396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2132455217394198,0.256508034446172,0.0,1.24381884518628,0.145983869209136,1.61396090570704,1.35235310696584,-0.303750966679791,0.534266857141393,1.2491256531396202,-0.258239616874307,0.380998021034601,0.0,-0.360432590143997,0.6126966314987309,1.65056836825951,0.440192502717364,0.7871140597597859,0.0,0.0,0.0,-0.438076412999202,-0.927256115692178,0.0,0.0,0.0
Negative,N,2015-01-02T08:58:09.30Z,12252,5004,-0.387391599870671,-0.429338132851618,-0.274270592778175,-0.374438450741005,-0.110036725157872,-0.221429770552712,-0.272812160028809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959622054879688,0.5455493867954521,0.0,1.30449493972009,0.130702632047779,1.2026586675862099,1.0966028553865899,-0.38841017800047395,0.4994438407567679,1.2813699130553795,-0.32692330057050395,0.382276500484902,0.0,-0.37634561889372997,0.47734768329934796,1.67041724944967,0.412697004981278,0.620955996558391,0.0,0.0,0.0,-0.41455044268147295,-0.9716009601399741,0.0,0.0,0.0
Negative,N,2015-01-02T09:58:09.20Z,12252,5004,-0.39600602956635705,-0.4287464631212101,-0.17580504468462602,-0.36455331731095797,-0.140567620953097,-0.220330123021162,-0.265840380449541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85125683386243,0.490881605868224,0.0,1.34374145282857,0.11145705239124,1.04134824137704,1.04465114940907,-0.561468827035184,0.508884364552542,1.3128395360962801,-0.516150562657818,0.38010240174053994,0.0,-0.3897861053277671,0.4958886351074821,1.69445781983527,0.202067914299286,0.920876144811877,0.0,0.0,0.0,-0.37616596479465,-1.00433167866097,0.0,0.0,0.0
Negative,N,2015-01-02T10:58:09.20Z,12252,5004,-0.383807821617829,-0.41445830837637104,-0.20630665071132398,-0.34811398929189,-0.17835360546773102,-0.22041032345830197,-0.26394122887917804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7673882462915089,0.641508789486863,0.0,1.2346230094788502,0.11137131834073899,0.883690147508275,0.9028577662123728,-0.463539942945067,0.489415501201301,1.2166877340051498,-0.4233129554050829,0.371727335822794,0.0,-0.39404965585931895,0.4186346692402539,1.5511390348442,0.160598367302268,0.7620201532219829,0.0,0.0,0.0,-0.379880591686923,-0.9979967008827092,0.0,0.0,0.0
Negative,N,2015-01-02T11:58:09.20Z,12252,5004,-0.3655558802878329,-0.40836501687155297,-0.184095342248344,-0.334108104134463,-0.20293218389254306,-0.22505363719168692,-0.25904071377948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69298172893391,0.319317825298732,0.0,1.1946375452867402,0.10448515940447198,0.7912447921372471,0.801613467417377,-0.45853129194876,0.455844126994645,1.14106380909763,-0.4183723801321551,0.346848262455711,0.0,-0.39556593715120897,0.290702101764124,1.4105941618206999,0.137628877423974,0.8122201212232859,0.0,0.0,0.0,-0.36192656170760296,-0.9430935601378192,0.0,0.0,0.0
Negative,N,2015-01-02T12:58:09.20Z,12252,5004,-0.363440912654478,-0.4127943362070399,-0.14631697005251001,-0.332222007556944,-0.177988604874263,-0.223202558819721,-0.257333656108452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7532049876868481,-0.25353073016211397,0.0,1.2084312988478798,0.093850707780287,0.88722670780469,0.885682095184263,-0.4279590066466321,0.46687073986614397,1.15800899073503,-0.39683405524952003,0.340319129434121,0.0,-0.398577366894684,0.326547941926518,1.45096999157087,0.182436355216114,0.9733350349886879,0.0,0.0,0.0,-0.334685964497601,-0.9357027527298531,0.0,0.0,0.0
Negative,N,2015-01-02T13:58:09.20Z,12252,5004,-0.37008097369667897,-0.42054742609812296,-0.18828749972413197,-0.34158930746668803,-0.18592315623689892,-0.223889440541068,-0.25422851646587397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761512374726364,0.44842683982899395,0.0,1.22986088027322,0.09510585427962599,0.8680705692388772,0.878183013466758,-0.41215248467127596,0.47317962452837603,1.20129182611745,-0.37519885634192696,0.3364426703521929,0.0,-0.401520114907168,0.34570692546159104,1.4896198316523301,0.206820222549968,0.836407174563361,0.0,0.0,0.0,-0.34087700931805603,-0.934646923100144,0.0,0.0,0.0
Negative,N,2015-01-02T14:58:09.10Z,12252,5004,-0.3713094697477369,-0.416700925194475,-0.318708480044201,-0.3412633839010301,-0.150203636620672,-0.22145195721772892,-0.25386069514639503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916615213346251,-0.232012561073737,0.0,1.19783966664915,0.088329434928001,0.9859361576991807,0.9904602405870808,-0.3915324539462229,0.486658847983426,1.15936460526603,-0.32295146554716997,0.349118076239132,0.0,-0.400864996857711,0.3982396222513061,1.46607240117208,0.257058909771458,0.38658625947896896,0.0,0.0,0.0,-0.321065665892599,-0.9642101527320079,0.0,0.0,0.0
Negative,N,2015-01-02T16:58:09.10Z,12252,5004,-0.383144712953906,-0.431748420610108,-0.332841329484575,-0.36939864588501403,-0.192936783025244,-0.2318640049432361,-0.254712015296916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823517265742511,0.33792813369949104,0.0,1.2506336162908898,0.07616891720489301,0.8960336525802529,0.906468612319973,-0.41784413353071503,0.512659560595403,1.17621295729408,-0.38340085712182,0.401754510933603,0.0,-0.4013933178653379,0.49650666683441996,1.53005730389067,0.266733251567488,0.3776177766931521,0.0,0.0,0.0,-0.287014919380096,-1.09196553792685,0.0,0.0,0.0
Negative,N,2015-01-02T17:58:09.10Z,12252,5004,-0.378625602480373,-0.43541077132643996,-0.327749868746268,-0.3785450363417511,-0.131408913753904,-0.23299177122395395,-0.266912965593343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9489143128573208,0.6071960333729649,0.0,1.2576125987474198,0.072893876475742,1.1714677493990802,1.0800737888535101,-0.30147430713601603,0.5066597859447349,1.15858996839117,-0.263599979588726,0.42652419568461797,0.0,-0.390441223377225,0.487236190930353,1.5421392315716398,0.38718163568297603,0.44891771747987896,0.0,0.0,0.0,-0.271537307328958,-1.11519378978046,0.0,0.0,0.0
Negative,N,2015-01-02T18:58:09.10Z,12252,5004,-0.367321843361228,-0.44251800426904103,-0.324288441955406,-0.369148274994734,-0.092303311709036,-0.2318040808389289,-0.26924365390399196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0584175150249302,0.4873921730430821,0.0,1.30736863837867,0.070023500464957,1.3691057891284901,1.2001867911562,-0.2704792136329,0.5317433032765,1.2616166727466205,-0.265763499479486,0.41264551502092495,0.0,-0.380947294870163,0.5879753624212181,1.66437628560919,0.394706123746555,0.5021617659048621,0.0,0.0,0.0,-0.25853611320600195,-1.0528998416276,0.0,0.0,0.0
Negative,N,2015-01-02T19:58:09.10Z,12252,5004,-0.35282419394051,-0.44205665731675997,-0.07152628772082201,-0.361614410626545,-0.191577857738792,-0.23558248329723197,-0.26865446723385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02731261382073,0.330367695911682,0.0,1.2179555572591398,0.059755990576917994,1.0000465646807501,0.884729883978935,-0.24826552122720397,0.543788458972986,1.22385312509754,-0.27541861063377,0.40221257576339,0.0,-0.384043255974859,0.6287654563991151,1.56272782261982,0.33886650180104705,1.5516455655328198,0.0,0.0,0.0,-0.23253372496009,-1.0391740564413798,0.0,0.0,0.0
